"run","item","importance","rank"
"withheld_202002_forest_FALSE","Q347",0.000210858478401326,291
"withheld_202002_forest_FALSE","Q208R1",0.000210091610096456,292
"withheld_202002_forest_FALSE","Q154R4",0.000209645704672862,293
"withheld_202002_forest_FALSE","Q171",0.000209507282892876,294
"withheld_202002_forest_FALSE","Q99R2",0.00020862837354898,295
"withheld_202002_forest_FALSE","Q676_Q678R1",0.000207813769336108,296
"withheld_202002_forest_FALSE","Q343R2",0.000207801664318665,297
"withheld_202002_forest_FALSE","Q560R1",0.000207716710183888,298
"withheld_202002_forest_FALSE","Q820",0.000207279787635195,299
"withheld_202002_forest_FALSE","Q797",0.000206193593635262,300
"withheld_202002_forest_FALSE","Q117R10",0.000205073311618733,301
"withheld_202002_forest_FALSE","Q70R1",0.000204947215986004,302
"withheld_202002_forest_FALSE","Q316R2",0.000204902310354284,303
"withheld_202002_forest_FALSE","Q110",0.000204589327706339,304
"withheld_202002_forest_FALSE","Q205",0.000202718526154198,305
"withheld_202002_forest_FALSE","Q243R2",0.000202672188784304,306
"withheld_202002_forest_FALSE","Q206",0.000202558945962076,307
"withheld_202002_forest_FALSE","Q316R3",0.000202454729186611,308
"withheld_202002_forest_FALSE","Q441_Q452R4",0.000200092756429178,309
"withheld_202002_forest_FALSE","Q549R7",0.000199242803597236,310
"withheld_202002_forest_FALSE","Q574",0.000198688370175677,311
"withheld_202002_forest_FALSE","Q513_Q516R1",0.000198211079992192,312
"withheld_202002_forest_FALSE","Q257BR4",0.000194980773761439,313
"withheld_202002_forest_FALSE","Q407",0.000193729453945085,314
"withheld_202002_forest_FALSE","Q604_Q605R2",0.000191924276516152,315
"withheld_202002_forest_FALSE","Q633",0.000190918202495589,316
"withheld_202002_forest_FALSE","Q504R1",0.000189970849520169,317
"withheld_202002_forest_FALSE","Q221R2",0.000189331965792741,318
"withheld_202002_forest_FALSE","Q401_Q404R2",0.000189315155350729,319
"withheld_202002_forest_FALSE","Q505_Q508R1",0.000188681814060773,320
"withheld_202002_forest_FALSE","Q316R4",0.000188440300709323,321
"withheld_202002_forest_FALSE","Q225R5",0.000188277556681984,322
"withheld_202002_forest_FALSE","Q690",0.00018730203826096,323
"withheld_202002_forest_FALSE","Q117R6",0.000186883945683558,324
"withheld_202002_forest_FALSE","Q30",0.000186663952728932,325
"withheld_202002_forest_FALSE","Q809",0.0001865119167275,326
"withheld_202002_forest_FALSE","Q268",0.000186245071437563,327
"withheld_202002_forest_FALSE","Q560R2",0.000186212780081408,328
"withheld_202002_forest_FALSE","Q117R12",0.000185575360308542,329
"withheld_202002_forest_FALSE","Q811",0.000184574355337244,330
"withheld_202002_forest_FALSE","Q395",0.000183483449661951,331
"withheld_202002_forest_FALSE","Q411_Q416R1",0.00018345819140027,332
"withheld_202002_forest_FALSE","Q812",0.000183101919220939,333
"withheld_202002_forest_FALSE","Q429_Q440R2",0.000182707635297676,334
"withheld_202002_forest_FALSE","Q386_Q390R3",0.00018267048966904,335
"withheld_202002_forest_FALSE","Q746B",0.000182498454206009,336
"withheld_202002_forest_FALSE","Q429_Q440R8",0.000181530458543946,337
"withheld_202002_forest_FALSE","Q785",0.000180913235640763,338
"withheld_202002_forest_FALSE","Q239R4",0.000180736634666066,339
"withheld_202002_forest_FALSE","Q221R1",0.000180565040860724,340
"withheld_202002_forest_FALSE","Q540R1",0.000179587359834386,341
"withheld_202002_forest_FALSE","Q257AR4",0.000179094393851417,342
"withheld_202002_forest_FALSE","Q591_Q596R5",0.000178993760725094,343
"withheld_202002_forest_FALSE","Q805",0.000177023491635339,344
"withheld_202002_forest_FALSE","Q504R5",0.000176856764911669,345
"withheld_202002_forest_FALSE","Q509_Q511R2",0.000176834226841653,346
"withheld_202002_forest_FALSE","Q98",0.000176590258069305,347
"withheld_202002_forest_FALSE","Q111R5",0.000176262628356071,348
"withheld_202002_forest_FALSE","Q417_Q424R4",0.000172813023090508,349
"withheld_202002_forest_FALSE","Q494_Q503R5",0.000171461768907375,350
"withheld_202002_forest_FALSE","Q159R2",0.000171252752056165,351
"withheld_202002_forest_FALSE","Q93",0.000171114769255019,352
"withheld_202002_forest_FALSE","Q117R7",0.0001709885431507,353
"withheld_202002_forest_FALSE","Q99R1",0.000170900786443301,354
"withheld_202002_forest_FALSE","Q77R8",0.000170300345056221,355
"withheld_202002_forest_FALSE","Q551_Q559R1",0.000170158097431073,356
"withheld_202002_forest_FALSE","Q494_Q503R3",0.000169910935960824,357
"withheld_202002_forest_FALSE","Q287R7",0.000169619937151328,358
"withheld_202002_forest_FALSE","Q535_Q538R3",0.000169477439638018,359
"withheld_202002_forest_FALSE","Q308R4",0.000169466294561864,360
"withheld_202002_forest_FALSE","Q187R3",0.000167925142261138,361
"withheld_202002_forest_FALSE","Q472_Q474R3",0.000166133353489296,362
"withheld_202002_forest_FALSE","Q693_Q700R2",0.00016565061983653,363
"withheld_202002_forest_FALSE","Q68",0.000165270614559922,364
"withheld_202002_forest_FALSE","Q661",0.000164848261507293,365
"withheld_202002_forest_FALSE","Q801",0.000164751389790094,366
"withheld_202002_forest_FALSE","Q187R4",0.000164536113328437,367
"withheld_202002_forest_FALSE","Q775",0.000164060128293803,368
"withheld_202002_forest_FALSE","Q67",0.000163935685971177,369
"withheld_202002_forest_FALSE","Q732_Q737R6",0.000163865600079335,370
"withheld_202002_forest_FALSE","Q257BR1",0.000163771578263033,371
"withheld_202002_forest_FALSE","Q754_Q762R2",0.000163386519595645,372
"withheld_202002_forest_FALSE","Q796",0.000163189800573209,373
"withheld_202002_forest_FALSE","Q162R4",0.000162840300955667,374
"withheld_202002_forest_FALSE","Q560R3",0.00016242249312661,375
"withheld_202002_forest_FALSE","Q273R4",0.000162180286316472,376
"withheld_202002_forest_FALSE","Q429_Q440R6",0.000161593805711494,377
"withheld_202002_forest_FALSE","Q381_Q383R2",0.000160490184629061,378
"withheld_202002_forest_FALSE","Q550",0.000160441207075434,379
"withheld_202002_forest_FALSE","Q616_Q618R3",0.000160188318655433,380
"withheld_202002_forest_FALSE","Q77R7",0.000159312734085719,381
"withheld_202002_forest_FALSE","Q560R6",0.000159155225877339,382
"withheld_202002_forest_FALSE","Q225R7",0.000157825553294667,383
"withheld_202002_forest_FALSE","Q178R2",0.000157717438551534,384
"withheld_202002_forest_FALSE","Q675",0.000157421610071666,385
"withheld_202002_forest_FALSE","Q486",0.000157233372389012,386
"withheld_202002_forest_FALSE","Q560R7",0.000155590782000193,387
"withheld_202002_forest_FALSE","Q29",0.000155345846108048,388
"withheld_202002_forest_FALSE","Q99R4",0.000155225993237769,389
"withheld_202002_forest_FALSE","Q816",0.00015519938681665,390
"withheld_202002_forest_FALSE","Q117R5",0.000154473101530837,391
"withheld_202002_forest_FALSE","Q472_Q474R1",0.000154411350160732,392
"withheld_202002_forest_FALSE","Q687",0.000153848511885431,393
"withheld_202002_forest_FALSE","Q701_Q705R2",0.000153680339290472,394
"withheld_202002_forest_FALSE","S13",0.000153315713448882,395
"withheld_202002_forest_FALSE","Q69",0.000153171412178789,396
"withheld_202002_forest_FALSE","Q548R7",0.000152577519101846,397
"withheld_202002_forest_FALSE","Q456_Q461R3",0.000152062086174087,398
"withheld_202002_forest_FALSE","Q752",0.000151488216456212,399
"withheld_202002_forest_FALSE","Q701_Q705R3",0.000149241433717287,400
"withheld_202002_forest_FALSE","Q193",0.000146996965542811,401
"withheld_202002_forest_FALSE","Q31",0.000146810724415651,402
"withheld_202002_forest_FALSE","Q111R3",0.000146738375102169,403
"withheld_202002_forest_FALSE","Q386_Q390R5",0.0001465770541318,404
"withheld_202002_forest_FALSE","Q213R3",0.000146355815641715,405
"withheld_202002_forest_FALSE","Q148",0.000146236766316127,406
"withheld_202002_forest_FALSE","Q99R7",0.000146195188700359,407
"withheld_202002_forest_FALSE","Q401_Q404R4",0.000146013410424469,408
"withheld_202002_forest_FALSE","Q667_Q671R1",0.000145921102215651,409
"withheld_202002_forest_FALSE","Q679_Q682R2",0.000145848540650709,410
"withheld_202002_forest_FALSE","Q154R5",0.000145263180014808,411
"withheld_202002_forest_FALSE","Q159R3",0.000144580495786918,412
"withheld_202002_forest_FALSE","Q551_Q559R9",0.000144580149890873,413
"withheld_202002_forest_FALSE","Q194",0.000144479124150567,414
"withheld_202002_forest_FALSE","Q257BR2",0.000144021002685721,415
"withheld_202002_forest_FALSE","Q693_Q700R7",0.000143676255158847,416
"withheld_202002_forest_FALSE","Q652_Q658R6",0.000143673258224671,417
"withheld_202002_forest_FALSE","Q747",0.000143276889442733,418
"withheld_202002_forest_FALSE","Q316R6",0.000142407867904614,419
"withheld_202002_forest_FALSE","Q411_Q416R4",0.000141826162310338,420
"withheld_202002_forest_FALSE","Q715_718R4",0.000141698666677297,421
"withheld_202002_forest_FALSE","Q131R13",0.000141557245008466,422
"withheld_202002_forest_FALSE","Q628",0.00014124261702249,423
"withheld_202002_forest_FALSE","Q640_Q645R1",0.000140680523198629,424
"withheld_202002_forest_FALSE","Q270",0.000140588370306637,425
"withheld_202002_forest_FALSE","Q429_Q440R4",0.000140581838874261,426
"withheld_202002_forest_FALSE","Q748",0.000139499984261517,427
"withheld_202002_forest_FALSE","Q754_Q762R1",0.000138792572957167,428
"withheld_202002_forest_FALSE","Q673",0.000138319698438165,429
"withheld_202002_forest_FALSE","Q286",0.000137984562606705,430
"withheld_202002_forest_FALSE","Q685",0.000137838707091907,431
"withheld_202002_forest_FALSE","Q551_Q559R8",0.000136954915953827,432
"withheld_202002_forest_FALSE","Q795",0.000136929392117823,433
"withheld_202002_forest_FALSE","Q273R5",0.0001345020561461,434
"withheld_202002_forest_FALSE","Q33R5",0.000133921342211225,435
"withheld_202002_forest_FALSE","Q520",0.00013337469634281,436
"withheld_202002_forest_FALSE","Q591_Q596R1",0.000132900510102121,437
"withheld_202002_forest_FALSE","Q339",0.000132778099027597,438
"withheld_202002_forest_FALSE","Q679_Q682R1",0.000131821102797163,439
"withheld_202002_forest_FALSE","Q285",0.000131789795918948,440
"withheld_202002_forest_FALSE","Q70R4",0.000131773939849297,441
"withheld_202002_forest_FALSE","Q676_Q678R3",0.000131256633182167,442
"withheld_202002_forest_FALSE","Q597_Q602R2",0.000131217795040787,443
"withheld_202002_forest_FALSE","Q492",0.000131048816870025,444
"withheld_202002_forest_FALSE","Q77R5",0.000130915074037507,445
"withheld_202002_forest_FALSE","Q713",0.000130808086895976,446
"withheld_202002_forest_FALSE","Q732_Q737R5",0.000129598629062729,447
"withheld_202002_forest_FALSE","Q701_Q705R5",0.000129562221525697,448
"withheld_202002_forest_FALSE","Q411_Q416R5",0.000129525524935476,449
"withheld_202002_forest_FALSE","Q547R7",0.000127931659708331,450
"withheld_202002_forest_FALSE","Q379",0.00012708117020948,451
"withheld_202002_forest_FALSE","Q78",0.000126923521864204,452
"withheld_202002_forest_FALSE","Q727_Q731R4",0.000126816359976497,453
"withheld_202002_forest_FALSE","Q99R5",0.000126768457964613,454
"withheld_202002_forest_FALSE","S14",0.000126190195686328,455
"withheld_202002_forest_FALSE","Q604_Q605R1",0.000126087124728819,456
"withheld_202002_forest_FALSE","Q154R2",0.000125942007516158,457
"withheld_202002_forest_FALSE","Q351",0.000124947421734862,458
"withheld_202002_forest_FALSE","Q660",0.00012433937511159,459
"withheld_202002_forest_FALSE","Q551_Q559R2",0.000123292007349781,460
"withheld_202002_forest_FALSE","Q396_Q398R2",0.000122959006478677,461
"withheld_202002_forest_FALSE","Q77R4",0.000122817164839939,462
"withheld_202002_forest_FALSE","Q738_Q740R1",0.000122767413370987,463
"withheld_202002_forest_FALSE","Q401_Q404R3",0.000122442166217275,464
"withheld_202002_forest_FALSE","Q455",0.000122051918269275,465
"withheld_202002_forest_FALSE","Q287R1",0.000122030779594296,466
"withheld_202002_forest_FALSE","Q597_Q602R4",0.000122001361338813,467
"withheld_202002_forest_FALSE","Q262",0.000121273174980968,468
"withheld_202002_forest_FALSE","Q640_Q645R4",0.000120832129138086,469
"withheld_202002_forest_FALSE","Q117R1",0.000120592122396638,470
"withheld_202002_forest_FALSE","Q131R12",0.000120583873226226,471
"withheld_202002_forest_FALSE","Q365",0.000120512053704561,472
"withheld_202002_forest_FALSE","Q343R1",0.000119558295691285,473
"withheld_202002_forest_FALSE","Q70R3",0.00011953253868766,474
"withheld_202002_forest_FALSE","Q551_Q559R4",0.000119513210134298,475
"withheld_202002_forest_FALSE","Q663_Q666R4",0.000119400641757697,476
"withheld_202002_forest_FALSE","Q257CR2",0.000118781579351872,477
"withheld_202002_forest_FALSE","Q394",0.000118748377864358,478
"withheld_202002_forest_FALSE","Q278",0.000118609181172939,479
"withheld_202002_forest_FALSE","Q343R3",0.000118455961404893,480
"withheld_202002_forest_FALSE","Q741",0.00011841086515058,481
"withheld_202002_forest_FALSE","Q751",0.000118352377228058,482
"withheld_202002_forest_FALSE","Q521_Q528R4",0.000117537561424473,483
"withheld_202002_forest_FALSE","Q411_Q416R2",0.000117416055807059,484
"withheld_202002_forest_FALSE","Q429_Q440R7",0.000117202457884226,485
"withheld_202002_forest_FALSE","Q99R9",0.000117082959426443,486
"withheld_202002_forest_FALSE","Q535_Q538R1",0.000116981785225754,487
"withheld_202002_forest_FALSE","Q494_Q503R7",0.000116923049934101,488
"withheld_202002_forest_FALSE","Q754_Q762R4",0.00011644985044081,489
"withheld_202002_forest_FALSE","Q521_Q528R6",0.000116342582072568,490
"withheld_202002_forest_FALSE","Q162R2",0.000116058222674242,491
"withheld_202002_forest_FALSE","Q243R1",0.000115789564055795,492
"withheld_202002_forest_FALSE","Q77R9",0.00011519352491379,493
"withheld_202002_forest_FALSE","Q250R5",0.000114958093039432,494
"withheld_202002_forest_FALSE","Q551_Q559R3",0.000114649166156236,495
"withheld_202002_forest_FALSE","Q257CR1",0.000114568845431149,496
"withheld_202002_forest_FALSE","Q20",0.000114303311573685,497
"withheld_202002_forest_FALSE","Q187R2",0.000114239032102687,498
"withheld_202002_forest_FALSE","Q819",0.000113972879546625,499
"withheld_202002_forest_FALSE","Q225R3",0.000113570364265721,500
"withheld_202002_forest_FALSE","Q154R3",0.000112583285575892,501
"withheld_202002_forest_FALSE","Q720_Q722R3",0.000112212963348231,502
"withheld_202002_forest_FALSE","Q111R2",0.000112204275618931,503
"withheld_202002_forest_FALSE","Q804",0.000112142388645411,504
"withheld_202002_forest_FALSE","Q591_Q596R4",0.000110079768062546,505
"withheld_202002_forest_FALSE","Q396_Q398R3",0.00010985220726332,506
"withheld_202002_forest_FALSE","Q652_Q658R1",0.000109734829729893,507
"withheld_202002_forest_FALSE","Q616_Q618R2",0.000109662373721857,508
"withheld_202002_forest_FALSE","Q287R5",0.000109220114524836,509
"withheld_202002_forest_FALSE","Q454",0.000109139092983415,510
"withheld_202002_forest_FALSE","Q84",0.000107142949200418,511
"withheld_202002_forest_FALSE","Q386_Q390R2",0.000107030235388949,512
"withheld_202002_forest_FALSE","S2_RACE",0.000106818395504395,513
"withheld_202002_forest_FALSE","Q441_Q452R2",0.000106729012234998,514
"withheld_202002_forest_FALSE","Q714",0.000106376217848505,515
"withheld_202002_forest_FALSE","Q477",0.000106253045297703,516
"withheld_202002_forest_FALSE","Q732_Q737R1",0.000106198267799269,517
"withheld_202002_forest_FALSE","Q484",0.000105493645843502,518
"withheld_202002_forest_FALSE","Q381_Q383R3",0.000104735080869854,519
"withheld_202002_forest_FALSE","Q753",0.000104588309831584,520
"withheld_202002_forest_FALSE","Q250R2",0.000104302249756594,521
"withheld_202002_forest_FALSE","Q203",0.000103968255079895,522
"withheld_202002_forest_FALSE","Q273R1",0.000103367372763233,523
"withheld_202002_forest_FALSE","Q478_Q483R5",0.000103146942177156,524
"withheld_202002_forest_FALSE","Q491",0.000102816618251895,525
"withheld_202002_forest_FALSE","Q467_Q469R3",0.000102627980084975,526
"withheld_202002_forest_FALSE","Q335",0.000102541547513267,527
"withheld_202002_forest_FALSE","Q692",0.000102057049332418,528
"withheld_202002_forest_FALSE","Q453",0.000102029633793541,529
"withheld_202002_forest_FALSE","Q530",0.000101933011084114,530
"withheld_202002_forest_FALSE","Q70R5",0.000101499130639204,531
"withheld_202002_forest_FALSE","Q417_Q424R1",0.000101445090551465,532
"withheld_202002_forest_FALSE","Q33R4",0.00010143666227777,533
"withheld_202002_forest_FALSE","Q521_Q528R8",0.000101350956456054,534
"withheld_202002_forest_FALSE","Q563_Q572R2",0.000101157360172203,535
"withheld_202002_forest_FALSE","Q247",0.000100936758154294,536
"withheld_202002_forest_FALSE","Q476",0.000100721608251572,537
"withheld_202002_forest_FALSE","Q663_Q666R3",0.000100435945618917,538
"withheld_202002_forest_FALSE","Q111R1",0.000100375443865536,539
"withheld_202002_forest_FALSE","Q814",9.9689492916586e-05,540
"withheld_202002_forest_FALSE","Q150",9.9646556974321e-05,541
"withheld_202002_forest_FALSE","Q754_Q762R9",9.94804040452781e-05,542
"withheld_202002_forest_FALSE","Q667_Q671R3",9.88657490544101e-05,543
"withheld_202002_forest_FALSE","Q754_Q762R8",9.8145024599751e-05,544
"withheld_202002_forest_FALSE","Q672",9.79872843624485e-05,545
"withheld_202002_forest_FALSE","S11",9.7787558189923e-05,546
"withheld_202002_forest_FALSE","Q441_Q452R8",9.76963149149061e-05,547
"withheld_202002_forest_FALSE","Q487_Q489R1",9.76504240540806e-05,548
"withheld_202002_forest_FALSE","Q350",9.73945957931607e-05,549
"withheld_202002_forest_FALSE","Q204",9.70610904796084e-05,550
"withheld_202002_forest_FALSE","Q640_Q645R3",9.70018446815984e-05,551
"withheld_202002_forest_FALSE","Q463",9.67244635477272e-05,552
"withheld_202002_forest_FALSE","Q239R2",9.65421747295664e-05,553
"withheld_202002_forest_FALSE","Q41",9.65367776372336e-05,554
"withheld_202002_forest_FALSE","Q363",9.64699689736291e-05,555
"withheld_202002_forest_FALSE","Q611",9.63543732980592e-05,556
"withheld_202002_forest_FALSE","Q99R11",9.59608377059571e-05,557
"withheld_202002_forest_FALSE","Q117R9",9.55207479814667e-05,558
"withheld_202002_forest_FALSE","Q545R7",9.54955121243206e-05,559
"withheld_202002_forest_FALSE","Q679_Q682R3",9.45639791688977e-05,560
"withheld_202002_forest_FALSE","Q535_Q538R4",9.44155956366988e-05,561
"withheld_202002_forest_FALSE","Q679_Q682R4",9.4386366865352e-05,562
"withheld_202002_forest_FALSE","Q283",9.39342451225921e-05,563
"withheld_202002_forest_FALSE","Q551_Q559R5",9.37746060971148e-05,564
"withheld_202002_forest_FALSE","Q551_Q559R7",9.31470319159134e-05,565
"withheld_202002_forest_FALSE","Q597_Q602R1",9.24235375928354e-05,566
"withheld_202002_forest_FALSE","Q491A",9.17895870221187e-05,567
"withheld_202002_forest_FALSE","Q521_Q528R5",9.13732381555574e-05,568
"withheld_202002_forest_FALSE","Q149",9.11366611790575e-05,569
"withheld_202002_forest_FALSE","Q542",9.09872207090483e-05,570
"withheld_202002_forest_FALSE","Q535_Q538R2",9.09716952701758e-05,571
"withheld_202002_forest_FALSE","Q287R3",9.09357759098651e-05,572
"withheld_202002_forest_FALSE","Q505_Q508R2",9.0912876064297e-05,573
"withheld_202002_forest_FALSE","Q546R7",9.08817472123142e-05,574
"withheld_202002_forest_FALSE","Q467_Q469R1",9.04527021698254e-05,575
"withheld_202002_forest_FALSE","Q62R1",8.99741283820381e-05,576
"withheld_202002_forest_FALSE","Q77R1",8.86222735050792e-05,577
"withheld_202002_forest_FALSE","Q639",8.80633717113259e-05,578
"withheld_202002_forest_FALSE","Q287R2",8.77072648299801e-05,579
"withheld_202002_forest_FALSE","S2_M",8.76923009094307e-05,580
"withheld_202002_forest_FALSE","Q273R2",8.71385890878459e-05,581
"withheld_202002_forest_FALSE","Q77R2",8.66208698661307e-05,582
"withheld_202002_forest_FALSE","Q87",8.64611998259338e-05,583
"withheld_202002_forest_FALSE","Q175R1",8.5978446623304e-05,584
"withheld_202002_forest_FALSE","Q380",8.59176312171356e-05,585
"withheld_202002_forest_FALSE","Q720_Q722R2",8.55769211288477e-05,586
"withheld_202002_forest_FALSE","Q505_Q508R3",8.52614815410004e-05,587
"withheld_202002_forest_FALSE","Q767_Q771R1",8.51924677565104e-05,588
"withheld_202002_forest_FALSE","Q441_Q452R11",8.50139668966108e-05,589
"withheld_202002_forest_FALSE","Q627",8.42208331831507e-05,590
"withheld_202002_forest_FALSE","Q456_Q461R4",8.40900768692037e-05,591
"withheld_202002_forest_FALSE","Q723_Q725R1",8.40544182595462e-05,592
"withheld_202002_forest_FALSE","Q688",8.29497791857675e-05,593
"withheld_202002_forest_FALSE","Q551_Q559R6",8.19223707963966e-05,594
"withheld_202002_forest_FALSE","Q267",8.18664209017545e-05,595
"withheld_202002_forest_FALSE","Q663_Q666R2",8.13480129314013e-05,596
"withheld_202002_forest_FALSE","Q763_Q766R3",8.09600995772786e-05,597
"withheld_202002_forest_FALSE","Q151",8.07280870529935e-05,598
"withheld_202002_forest_FALSE","S10_MEX",8.05194476688522e-05,599
"withheld_202002_forest_FALSE","Q117R2",8.02146913740541e-05,600
"withheld_202002_forest_FALSE","Q40",8.00542738360263e-05,601
"withheld_202002_forest_FALSE","Q369",7.97565711768111e-05,602
"withheld_202002_forest_FALSE","Q86",7.96330622573248e-05,603
"withheld_202002_forest_FALSE","Q720_Q722R1",7.88935645446113e-05,604
"withheld_202002_forest_FALSE","Q178R4",7.80965557124686e-05,605
"withheld_202002_forest_FALSE","Q46",7.80547715907227e-05,606
"withheld_202002_forest_FALSE","Q441_Q452R1",7.79766460842109e-05,607
"withheld_202002_forest_FALSE","S2_NATIVE",7.75086604723904e-05,608
"withheld_202002_forest_FALSE","Q77R6",7.72985524565363e-05,609
"withheld_202002_forest_FALSE","Q429_Q440R1",7.72305212340116e-05,610
"withheld_202002_forest_FALSE","Q401_Q404R1",7.71690393985795e-05,611
"withheld_202002_forest_FALSE","Q723_Q725R2",7.62472882776223e-05,612
"withheld_202002_forest_FALSE","Q152",7.62272339815997e-05,613
"withheld_202002_forest_FALSE","Q591_Q596R6",7.61035310418785e-05,614
"withheld_202002_forest_FALSE","Q521_Q528R2",7.4857732053144e-05,615
"withheld_202002_forest_FALSE","Q95",7.40130491724408e-05,616
"withheld_202002_forest_FALSE","Q250R8",7.34948453813574e-05,617
"withheld_202002_forest_FALSE","Q429_Q440R3",7.34308476265183e-05,618
"withheld_202002_forest_FALSE","Q494_Q503R1",7.31300013607692e-05,619
"withheld_202002_forest_FALSE","Q763_Q766R2",7.26876717713324e-05,620
"withheld_202002_forest_FALSE","Q597_Q602R3",7.25273942383264e-05,621
"withheld_202002_forest_FALSE","Q652_Q658R3",7.08739646285541e-05,622
"withheld_202002_forest_FALSE","Q674R1",7.06165083162313e-05,623
"withheld_202002_forest_FALSE","Q456_Q461R6",7.04347399901975e-05,624
"withheld_202002_forest_FALSE","Q239R1",7.03668183996462e-05,625
"withheld_202002_forest_FALSE","Q400",7.03515344597587e-05,626
"withheld_202002_forest_FALSE","Q386_Q390R1",6.98549604576399e-05,627
"withheld_202002_forest_FALSE","Q652_Q658R4",6.98056482713317e-05,628
"withheld_202002_forest_FALSE","Q243R3",6.97356477115324e-05,629
"withheld_202002_forest_FALSE","Q456_Q461R5",6.89358097092469e-05,630
"withheld_202002_forest_FALSE","Q591_Q596R2",6.79487820199917e-05,631
"withheld_202002_forest_FALSE","Q494_Q503R10",6.78038485436323e-05,632
"withheld_202002_forest_FALSE","Q333",6.73564505227499e-05,633
"withheld_202002_forest_FALSE","Q182",6.6592705887716e-05,634
"withheld_202002_forest_FALSE","Q280",6.62108088810922e-05,635
"withheld_202002_forest_FALSE","Q754_Q762R6",6.54411541155348e-05,636
"withheld_202002_forest_FALSE","Q640_Q645R5",6.518175363958e-05,637
"withheld_202002_forest_FALSE","Q153",6.41610642748402e-05,638
"withheld_202002_forest_FALSE","Q85",6.39039329821786e-05,639
"withheld_202002_forest_FALSE","Q429_Q440R5",6.31993087839902e-05,640
"withheld_202002_forest_FALSE","Q279",6.25344757251145e-05,641
"withheld_202002_forest_FALSE","S3",6.23232672842208e-05,642
"withheld_202002_forest_FALSE","Q441_Q452R6",6.18746089644966e-05,643
"withheld_202002_forest_FALSE","Q521_Q528R7",6.1723239154749e-05,644
"withheld_202002_forest_FALSE","Q470",6.15286139552197e-05,645
"withheld_202002_forest_FALSE","Q429_Q440R12",6.11573533934227e-05,646
"withheld_202002_forest_FALSE","Q815",6.08279965806218e-05,647
"withheld_202002_forest_FALSE","Q763_Q766R1",5.96944824516197e-05,648
"withheld_202002_forest_FALSE","Q429_Q440R10",5.9535595819288e-05,649
"withheld_202002_forest_FALSE","Q646_Q651R1",5.92406386582403e-05,650
"withheld_202002_forest_FALSE","Q359R4",5.90734388006463e-05,651
"withheld_202002_forest_FALSE","S2_RACE_PRIME",5.88085721846934e-05,652
"withheld_202002_forest_FALSE","Q192",5.84052199353068e-05,653
"withheld_202002_forest_FALSE","Q573",5.83277563987935e-05,654
"withheld_202002_forest_FALSE","Q406",5.83038887620372e-05,655
"withheld_202002_forest_FALSE","Q585_Q590R4",5.7771036115379e-05,656
"withheld_202002_forest_FALSE","Q175R3",5.77134570164889e-05,657
"withheld_202002_forest_FALSE","Q494_Q503R8",5.75972160095682e-05,658
"withheld_202002_forest_FALSE","Q767_Q771R4",5.66007007893974e-05,659
"withheld_202002_forest_FALSE","Q370",5.62034464203916e-05,660
"withheld_202002_forest_FALSE","Q494_Q503R4",5.58416143747037e-05,661
"withheld_202002_forest_FALSE","Q88",5.56084639391464e-05,662
"withheld_202002_forest_FALSE","Q719",5.50395315670153e-05,663
"withheld_202002_forest_FALSE","Q250R3",5.46597688387993e-05,664
"withheld_202002_forest_FALSE","Q505_Q508R4",5.39774696834334e-05,665
"withheld_202002_forest_FALSE","Q676_Q678R2",5.37473652918526e-05,666
"withheld_202002_forest_FALSE","Q818",5.32481826045725e-05,667
"withheld_202002_forest_FALSE","Q652_Q658R5",5.29317460508813e-05,668
"withheld_202002_forest_FALSE","Q77R3",5.29195674344836e-05,669
"withheld_202002_forest_FALSE","Q456_Q461R2",5.22241595258389e-05,670
"withheld_202002_forest_FALSE","Q738_Q740R2",5.14810090355242e-05,671
"withheld_202002_forest_FALSE","Q723_Q725R3",5.08236226392103e-05,672
"withheld_202002_forest_FALSE","Q521_Q528R3",5.02976159394009e-05,673
"withheld_202002_forest_FALSE","Q646_Q651R3",4.92978896333688e-05,674
"withheld_202002_forest_FALSE","Q630_Q632R1",4.92461009083335e-05,675
"withheld_202002_forest_FALSE","Q640_Q645R2",4.91565708957516e-05,676
"withheld_202002_forest_FALSE","Q441_Q452R12",4.76795542404855e-05,677
"withheld_202002_forest_FALSE","Q16",4.66482806860213e-05,678
"withheld_202002_forest_FALSE","Q466",4.60174193794941e-05,679
"withheld_202002_forest_FALSE","Q613",4.59554541357815e-05,680
"withheld_202002_forest_FALSE","Q630_Q632R3",4.56236913252948e-05,681
"withheld_202002_forest_FALSE","Q391_Q393R2",4.51145158486132e-05,682
"withheld_202002_forest_FALSE","Q732_Q737R3",4.43958811731817e-05,683
"withheld_202002_forest_FALSE","Q686",4.42673076067023e-05,684
"withheld_202002_forest_FALSE","Q763_Q766R4",4.3235955587412e-05,685
"withheld_202002_forest_FALSE","Q175R2",4.30760932782097e-05,686
"withheld_202002_forest_FALSE","Q531",4.1327245700354e-05,687
"withheld_202002_forest_FALSE","Q640_Q645R6",4.10074307377305e-05,688
"withheld_202002_forest_FALSE","Q646_Q651R4",4.0627433414302e-05,689
"withheld_202002_forest_FALSE","Q441_Q452R5",4.00788611997141e-05,690
"withheld_202002_forest_FALSE","Q364",3.93332871594195e-05,691
"withheld_202002_forest_FALSE","Q746A",3.88594784183051e-05,692
"withheld_202002_forest_FALSE","Q462",3.82754721976737e-05,693
